visit_id,cadre,total_staff,permanent,adhoc_a,adhoc_b,volunteer,scheduled_morning,scheduled_afternoon,scheduled_evening,scheduled_off,scheduled_leave,present_today,permanent_present_today,permanent_absent_unscheduled
KD-007-R1,Medical Lab Technician,7,7,0,0,0,3,1,1,1,1,5,5,0
KD-007-R1,Medical Records Officer,6,4,0,0,2,2,0,0,0,2,3,1,1
KD-007-R1,Pharmacy Technician,10,9,0,1,0,4,2,1,2,0,8,7,0
KD-007-R1,Environmental Health Officer,3,3,0,0,0,2,0,1,0,0,3,3,0
KD-007-R2,Medical Officer,8,8,0,0,0,3,1,2,1,1,5,5,1
KD-007-R2,Nurse/Midwife,28,22,6,0,0,10,5,4,2,1,19,16,3
KD-007-R2,CHO,6,4,2,0,0,2,1,1,0,0,4,2,2
KD-007-R2,CHEW,8,7,1,0,0,3,1,2,0,1,7,6,0
KD-007-R2,JCHEW,7,5,2,0,0,3,1,1,0,0,5,3,2
KD-007-R2,Medical Lab Technician,7,7,0,0,0,4,2,1,0,0,4,4,3
KD-007-R2,Medical Records Officer,6,4,0,0,2,2,0,0,2,0,2,1,1
KD-007-R2,Pharmacy Technician,10,9,0,1,0,4,2,2,1,0,8,8,0
KD-007-R2,Environmental Health Officer,3,3,0,0,0,2,0,0,1,0,1,1,1
KD-007-R3,Medical Officer,8,8,0,0,0,4,2,1,1,0,4,4,3
KD-007-R3,Nurse/Midwife,28,22,6,0,0,11,6,4,1,0,21,18,3
KD-007-R3,CHO,6,4,2,0,0,2,1,1,0,0,6,4,0
KD-007-R3,CHEW,8,7,1,0,0,2,0,1,3,1,4,3,0
KD-007-R3,JCHEW,7,5,2,0,0,2,1,1,0,1,6,4,0
KD-007-R3,Medical Lab Technician,7,7,0,0,0,4,2,1,0,0,6,6,1
KD-007-R3,Medical Records Officer,6,4,0,0,2,2,1,1,0,0,4,2,2
KD-007-R3,Pharmacy Technician,10,9,0,1,0,3,1,2,3,0,7,6,0
KD-007-R3,Environmental Health Officer,3,3,0,0,0,2,0,1,0,0,3,3,0
KD-007-R4,Medical Officer,8,8,0,0,0,3,1,1,2,1,5,5,0
KD-007-R4,Nurse/Midwife,28,22,6,0,0,9,5,4,3,1,20,15,3
KD-007-R4,CHO,6,4,2,0,0,2,1,1,0,0,5,4,0
KD-007-R4,CHEW,8,7,1,0,0,3,1,1,2,0,6,5,0
KD-007-R4,JCHEW,7,5,2,0,0,3,1,1,0,0,5,4,1
KD-007-R4,Medical Lab Technician,7,7,0,0,0,3,1,1,1,1,4,4,1
KD-007-R4,Medical Records Officer,6,4,0,0,2,2,1,1,0,0,4,3,1
KD-007-R4,Pharmacy Technician,10,9,0,1,0,5,2,2,0,0,10,9,0
KD-007-R4,Environmental Health Officer,3,3,0,0,0,2,0,1,0,0,2,2,1
KD-007-R5,Medical Officer,8,8,0,0,0,3,1,2,2,0,4,4,2
KD-007-R5,Nurse/Midwife,28,22,6,0,0,11,6,4,0,1,23,17,4
KD-007-R5,CHO,6,4,2,0,0,2,0,1,1,0,3,2,1
KD-007-R5,CHEW,8,7,1,0,0,3,1,1,2,0,5,4,1
KD-007-R5,JCHEW,7,5,2,0,0,2,1,1,1,0,4,2,2
KD-007-R5,Medical Lab Technician,7,7,0,0,0,3,1,2,1,0,3,3,3
KD-007-R5,Medical Records Officer,6,4,0,0,2,2,0,1,0,1,3,2,1
KD-007-R5,Pharmacy Technician,10,9,0,1,0,5,2,2,0,0,9,8,1
KD-007-R5,Environmental Health Officer,3,3,0,0,0,2,0,0,1,0,2,2,0
KD-007-R6,Medical Officer,8,8,0,0,0,3,1,1,3,0,4,4,1
KD-007-R6,Nurse/Midwife,28,22,6,0,0,9,5,4,3,1,14,11,7
KD-007-R6,CHO,6,4,2,0,0,2,0,1,0,1,1,1,2
KD-007-R6,CHEW,8,7,1,0,0,4,2,1,0,0,4,4,3
KD-007-R6,JCHEW,7,5,2,0,0,3,1,1,0,0,2,1,4
KD-007-R6,Medical Lab Technician,7,7,0,0,0,3,1,2,0,1,5,5,1
KD-007-R6,Medical Records Officer,6,4,0,0,2,2,1,1,0,0,4,3,1
KD-007-R6,Pharmacy Technician,10,9,0,1,0,5,2,2,0,0,4,3,6
KD-007-R6,Environmental Health Officer,3,3,0,0,0,2,0,0,1,0,1,1,1
KD-008-R1,Medical Officer,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-008-R1,Nurse/Midwife,5,3,1,1,0,3,0,0,0,0,0,0,3
KD-008-R1,CHO,2,2,0,0,0,2,0,0,0,0,0,0,2
KD-008-R1,CHEW,7,1,4,1,1,1,0,0,0,0,3,1,0
KD-008-R1,JCHEW,8,6,0,1,1,5,0,0,0,1,4,3,2
KD-008-R1,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-008-R1,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,0,0,1
KD-008-R1,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-008-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-008-R2,Medical Officer,2,2,0,0,0,1,0,0,0,1,1,1,0
KD-008-R2,Nurse/Midwife,5,3,1,1,0,3,0,0,0,0,3,3,0
KD-008-R2,CHO,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-008-R2,CHEW,7,1,4,1,1,1,0,0,0,0,6,1,0
KD-008-R2,JCHEW,8,6,0,1,1,4,0,0,1,1,3,2,2
KD-008-R2,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-008-R2,Medical Records Officer,2,1,0,0,1,0,0,0,1,0,1,0,0
KD-008-R2,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-008-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-008-R3,Medical Officer,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-008-R3,Nurse/Midwife,5,3,1,1,0,3,0,0,0,0,4,3,0
KD-008-R3,CHO,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-008-R3,CHEW,7,1,4,1,1,1,0,0,0,0,5,0,1
KD-008-R3,JCHEW,8,6,0,1,1,6,0,0,0,0,8,6,0
KD-008-R3,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-008-R3,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,0,0,1
KD-008-R3,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-008-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-008-R4,Medical Officer,2,2,0,0,0,1,0,0,0,1,0,0,1
KD-008-R4,Nurse/Midwife,5,3,1,1,0,3,0,0,0,0,4,3,0
KD-008-R4,CHO,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-008-R4,CHEW,7,1,4,1,1,1,0,0,0,0,5,1,0
KD-008-R4,JCHEW,8,6,0,1,1,6,0,0,0,0,6,5,1
KD-008-R4,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-008-R4,Medical Records Officer,2,1,0,0,1,0,0,0,0,1,1,0,0
KD-008-R4,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-008-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-008-R5,Medical Officer,2,2,0,0,0,2,0,0,0,0,0,0,2
KD-008-R5,Nurse/Midwife,5,3,1,1,0,3,0,0,0,0,1,1,2
KD-008-R5,CHO,2,2,0,0,0,2,0,0,0,0,0,0,2
KD-008-R5,CHEW,7,1,4,1,1,1,0,0,0,0,4,1,0
KD-008-R5,JCHEW,8,6,0,1,1,6,0,0,0,0,5,3,3
KD-008-R5,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-008-R5,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-008-R5,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-008-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-008-R6,Medical Officer,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-008-R6,Nurse/Midwife,5,3,1,1,0,3,0,0,0,0,5,3,0
KD-008-R6,CHO,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-008-R6,CHEW,7,1,4,1,1,1,0,0,0,0,7,1,0
KD-008-R6,JCHEW,8,6,0,1,1,6,0,0,0,0,7,5,1
KD-008-R6,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-008-R6,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-008-R6,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-008-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R1,Nurse/Midwife,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-009-R1,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R1,CHEW,7,6,0,0,1,5,0,0,0,1,4,4,1
KD-009-R1,JCHEW,5,5,0,0,0,4,0,0,0,1,4,4,0
KD-009-R1,Medical Lab Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-009-R1,Medical Records Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-009-R1,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-009-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R2,Nurse/Midwife,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-009-R2,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R2,CHEW,7,6,0,0,1,5,0,0,1,0,4,4,1
KD-009-R2,JCHEW,5,5,0,0,0,5,0,0,0,0,3,3,2
KD-009-R2,Medical Lab Technician,2,2,0,0,0,1,0,0,0,1,0,0,1
KD-009-R2,Medical Records Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-009-R2,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-009-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R3,Nurse/Midwife,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-009-R3,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R3,CHEW,7,6,0,0,1,5,0,0,1,0,6,5,0
KD-009-R3,JCHEW,5,5,0,0,0,5,0,0,0,0,5,5,0
KD-009-R3,Medical Lab Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-009-R3,Medical Records Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-009-R3,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-009-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R4,Nurse/Midwife,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-009-R4,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R4,CHEW,7,6,0,0,1,6,0,0,0,0,7,6,0
KD-009-R4,JCHEW,5,5,0,0,0,5,0,0,0,0,4,4,1
KD-009-R4,Medical Lab Technician,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-009-R4,Medical Records Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-009-R4,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-009-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R5,Nurse/Midwife,2,2,0,0,0,2,0,0,0,0,0,0,2
KD-009-R5,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R5,CHEW,7,6,0,0,1,6,0,0,0,0,3,3,3
KD-009-R5,JCHEW,5,5,0,0,0,3,0,0,1,1,2,2,1
KD-009-R5,Medical Lab Technician,2,2,0,0,0,1,0,0,1,0,0,0,1
KD-009-R5,Medical Records Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-009-R5,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-009-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R6,Nurse/Midwife,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-009-R6,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-009-R6,CHEW,7,6,0,0,1,6,0,0,0,0,5,4,2
KD-009-R6,JCHEW,5,5,0,0,0,5,0,0,0,0,3,3,2
KD-009-R6,Medical Lab Technician,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-009-R6,Medical Records Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-009-R6,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-009-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-010-R1,Medical Officer,4,4,0,0,0,2,1,1,0,0,4,4,0
KD-010-R1,Nurse/Midwife,25,20,5,0,0,7,4,3,5,1,15,13,1
KD-010-R1,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-010-R1,CHEW,3,1,0,1,1,1,0,0,0,0,3,1,0
KD-010-R1,JCHEW,9,6,1,1,1,3,1,1,1,0,7,5,0
KD-010-R1,Medical Lab Technician,11,10,0,1,0,5,2,2,0,1,9,8,1
KD-010-R1,Medical Records Officer,4,4,0,0,0,2,0,1,1,0,3,3,0
KD-010-R1,Pharmacy Technician,5,3,0,2,0,2,0,1,0,0,4,2,1
KD-010-R1,Environmental Health Officer,6,6,0,0,0,3,1,2,0,0,4,4,2
KD-010-R2,Medical Officer,4,4,0,0,0,2,0,0,1,1,1,1,1
KD-010-R2,Nurse/Midwife,25,20,5,0,0,7,4,3,3,3,14,11,3
KD-010-R2,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-010-R2,CHEW,3,1,0,1,1,0,0,0,0,1,1,0,0
KD-010-R2,JCHEW,9,6,1,1,1,2,1,1,2,0,5,2,2
KD-010-R2,Medical Lab Technician,11,10,0,1,0,4,2,2,2,0,9,8,0
KD-010-R2,Medical Records Officer,4,4,0,0,0,2,0,0,0,2,1,1,1
KD-010-R2,Pharmacy Technician,5,3,0,2,0,2,0,0,1,0,4,2,0
KD-010-R2,Environmental Health Officer,6,6,0,0,0,3,1,2,0,0,4,4,2
KD-010-R3,Medical Officer,4,4,0,0,0,1,0,0,3,0,1,1,0
KD-010-R3,Nurse/Midwife,25,20,5,0,0,8,4,4,3,1,15,10,6
KD-010-R3,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-010-R3,CHEW,3,1,0,1,1,0,0,0,0,1,2,0,0
KD-010-R3,JCHEW,9,6,1,1,1,2,1,1,1,1,6,4,0
KD-010-R3,Medical Lab Technician,11,10,0,1,0,5,2,2,1,0,7,6,3
KD-010-R3,Medical Records Officer,4,4,0,0,0,2,1,1,0,0,4,4,0
KD-010-R3,Pharmacy Technician,5,3,0,2,0,2,0,1,0,0,5,3,0
KD-010-R3,Environmental Health Officer,6,6,0,0,0,3,1,2,0,0,5,5,1
KD-010-R4,Medical Officer,4,4,0,0,0,2,1,1,0,0,0,0,4
KD-010-R4,Nurse/Midwife,25,20,5,0,0,9,5,3,2,1,12,10,7
KD-010-R4,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-010-R4,CHEW,3,1,0,1,1,1,0,0,0,0,2,1,0
KD-010-R4,JCHEW,9,6,1,1,1,2,1,1,2,0,4,3,1
KD-010-R4,Medical Lab Technician,11,10,0,1,0,5,3,2,0,0,8,7,3
KD-010-R4,Medical Records Officer,4,4,0,0,0,2,0,1,1,0,2,2,1
KD-010-R4,Pharmacy Technician,5,3,0,2,0,2,0,1,0,0,2,0,3
KD-010-R4,Environmental Health Officer,6,6,0,0,0,2,1,1,1,1,3,3,1
KD-010-R5,Medical Officer,4,4,0,0,0,2,1,1,0,0,4,4,0
KD-010-R5,Nurse/Midwife,25,20,5,0,0,9,5,4,2,0,13,10,8
KD-010-R5,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-010-R5,CHEW,3,1,0,1,1,1,0,0,0,0,3,1,0
KD-010-R5,JCHEW,9,6,1,1,1,2,1,1,1,1,7,4,0
KD-010-R5,Medical Lab Technician,11,10,0,1,0,4,2,1,3,0,5,4,3
KD-010-R5,Medical Records Officer,4,4,0,0,0,2,0,0,1,1,2,2,0
KD-010-R5,Pharmacy Technician,5,3,0,2,0,2,0,1,0,0,4,3,0
KD-010-R5,Environmental Health Officer,6,6,0,0,0,3,1,2,0,0,5,5,1
KD-010-R6,Medical Officer,4,4,0,0,0,2,0,1,0,1,2,2,1
KD-010-R6,Nurse/Midwife,25,20,5,0,0,7,3,3,5,2,7,7,6
KD-010-R6,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-010-R6,CHEW,3,1,0,1,1,1,0,0,0,0,1,1,0
KD-010-R6,JCHEW,9,6,1,1,1,2,1,1,1,1,4,3,1
KD-010-R6,Medical Lab Technician,11,10,0,1,0,5,3,2,0,0,6,5,5
KD-010-R6,Medical Records Officer,4,4,0,0,0,2,1,1,0,0,2,2,2
KD-010-R6,Pharmacy Technician,5,3,0,2,0,2,0,0,1,0,3,2,0
KD-010-R6,Environmental Health Officer,6,6,0,0,0,2,1,1,2,0,2,2,2
KD-011-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R1,Nurse/Midwife,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-011-R1,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-011-R1,CHEW,7,5,2,0,0,3,0,0,0,2,2,2,1
KD-011-R1,JCHEW,3,1,0,2,0,1,0,0,0,0,1,0,1
KD-011-R1,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-011-R1,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R1,Pharmacy Technician,2,1,0,1,0,0,0,0,1,0,1,0,0
KD-011-R1,Environmental Health Officer,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-011-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R2,Nurse/Midwife,2,1,0,0,1,1,0,0,0,0,0,0,1
KD-011-R2,CHO,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-011-R2,CHEW,7,5,2,0,0,5,0,0,0,0,1,1,4
KD-011-R2,JCHEW,3,1,0,2,0,1,0,0,0,0,1,0,1
KD-011-R2,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-011-R2,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R2,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,1,1,0
KD-011-R2,Environmental Health Officer,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-011-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R3,Nurse/Midwife,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-011-R3,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-011-R3,CHEW,7,5,2,0,0,5,0,0,0,0,3,3,2
KD-011-R3,JCHEW,3,1,0,2,0,1,0,0,0,0,1,1,0
KD-011-R3,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-011-R3,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R3,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,1,1,0
KD-011-R3,Environmental Health Officer,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-011-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R4,Nurse/Midwife,2,1,0,0,1,1,0,0,0,0,0,0,1
KD-011-R4,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-011-R4,CHEW,7,5,2,0,0,4,0,0,1,0,4,3,1
KD-011-R4,JCHEW,3,1,0,2,0,1,0,0,0,0,2,0,1
KD-011-R4,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-011-R4,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R4,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,2,1,0
KD-011-R4,Environmental Health Officer,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-011-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R5,Nurse/Midwife,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-011-R5,CHO,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-011-R5,CHEW,7,5,2,0,0,4,0,0,1,0,3,3,1
KD-011-R5,JCHEW,3,1,0,2,0,1,0,0,0,0,3,1,0
KD-011-R5,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-011-R5,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R5,Pharmacy Technician,2,1,0,1,0,0,0,0,1,0,1,0,0
KD-011-R5,Environmental Health Officer,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-011-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R6,Nurse/Midwife,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-011-R6,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-011-R6,CHEW,7,5,2,0,0,4,0,0,1,0,5,4,0
KD-011-R6,JCHEW,3,1,0,2,0,1,0,0,0,0,3,1,0
KD-011-R6,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-011-R6,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-011-R6,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,0,0,1
KD-011-R6,Environmental Health Officer,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-012-R1,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-012-R1,Nurse/Midwife,6,3,1,2,0,2,0,1,0,0,6,3,0
KD-012-R1,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-012-R1,CHEW,11,5,1,2,3,3,1,1,0,0,8,4,1
KD-012-R1,JCHEW,6,2,1,2,1,1,0,0,0,1,5,1,0
KD-012-R1,Medical Lab Technician,4,1,0,3,0,1,0,0,0,0,4,1,0
KD-012-R1,Medical Records Officer,4,1,0,0,3,1,0,0,0,0,2,1,0
KD-012-R1,Pharmacy Technician,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-012-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-012-R2,Medical Officer,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-012-R2,Nurse/Midwife,6,3,1,2,0,2,0,1,0,0,6,3,0
KD-012-R2,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-012-R2,CHEW,11,5,1,2,3,3,1,1,0,0,7,3,2
KD-012-R2,JCHEW,6,2,1,2,1,2,0,0,0,0,5,2,0
KD-012-R2,Medical Lab Technician,4,1,0,3,0,1,0,0,0,0,3,1,0
KD-012-R2,Medical Records Officer,4,1,0,0,3,1,0,0,0,0,1,0,1
KD-012-R2,Pharmacy Technician,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-012-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-012-R3,Medical Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-012-R3,Nurse/Midwife,6,3,1,2,0,2,0,1,0,0,3,2,1
KD-012-R3,CHO,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-012-R3,CHEW,11,5,1,2,3,3,1,1,0,0,3,1,4
KD-012-R3,JCHEW,6,2,1,2,1,2,0,0,0,0,3,0,2
KD-012-R3,Medical Lab Technician,4,1,0,3,0,1,0,0,0,0,1,0,1
KD-012-R3,Medical Records Officer,4,1,0,0,3,0,0,0,1,0,1,0,0
KD-012-R3,Pharmacy Technician,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-012-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-012-R4,Medical Officer,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-012-R4,Nurse/Midwife,6,3,1,2,0,2,0,0,0,1,4,2,0
KD-012-R4,CHO,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-012-R4,CHEW,11,5,1,2,3,2,0,1,2,0,3,1,2
KD-012-R4,JCHEW,6,2,1,2,1,2,0,0,0,0,5,2,0
KD-012-R4,Medical Lab Technician,4,1,0,3,0,1,0,0,0,0,0,0,1
KD-012-R4,Medical Records Officer,4,1,0,0,3,1,0,0,0,0,2,1,0
KD-012-R4,Pharmacy Technician,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-012-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-012-R5,Medical Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-012-R5,Nurse/Midwife,6,3,1,2,0,2,0,1,0,0,4,3,0
KD-012-R5,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-012-R5,CHEW,11,5,1,2,3,3,1,1,0,0,7,3,2
KD-012-R5,JCHEW,6,2,1,2,1,2,0,0,0,0,3,1,1
KD-012-R5,Medical Lab Technician,4,1,0,3,0,1,0,0,0,0,4,1,0
KD-012-R5,Medical Records Officer,4,1,0,0,3,0,0,0,0,1,2,0,0
KD-012-R5,Pharmacy Technician,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-012-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-012-R6,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-012-R6,Nurse/Midwife,6,3,1,2,0,0,0,0,2,1,1,0,0
KD-012-R6,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-012-R6,CHEW,11,5,1,2,3,2,1,1,1,0,9,4,0
KD-012-R6,JCHEW,6,2,1,2,1,2,0,0,0,0,4,2,0
KD-012-R6,Medical Lab Technician,4,1,0,3,0,1,0,0,0,0,2,1,0
KD-012-R6,Medical Records Officer,4,1,0,0,3,1,0,0,0,0,3,0,1
KD-012-R6,Pharmacy Technician,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-012-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-013-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-013-R1,Nurse/Midwife,3,3,0,0,0,2,0,1,0,0,1,1,2
KD-013-R1,CHO,3,2,1,0,0,2,0,0,0,0,2,1,1
KD-013-R1,CHEW,11,7,2,1,1,4,2,1,0,0,8,5,2
KD-013-R1,JCHEW,6,4,0,1,1,2,0,1,1,0,5,3,0
KD-013-R1,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-013-R1,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-013-R1,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-013-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-013-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-013-R2,Nurse/Midwife,3,3,0,0,0,2,0,1,0,0,2,2,1
KD-013-R2,CHO,3,2,1,0,0,2,0,0,0,0,3,2,0
