visit_id,vaccine,in_stock,opening_balance_doses,doses_received,current_balance_doses,doses_used,supplier,physically_verified,most_dispensed_this_week,reason_most_dispensed
KD-007-R6,BCG,Yes,149,84,180,53,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-007-R6,HPV,Yes,109,0,68,41,LGA,Yes,Yes,School-based session (HPV)
KD-007-R6,IPV,Yes,138,97,174,61,KDHSMA,Yes,Yes,Outreach session held this week
KD-007-R6,MR,No,0,0,0,0,LGA,No,Yes,High birth cohort this week
KD-007-R6,MEN A,Yes,200,50,226,24,LGA,Yes,No,
KD-007-R6,MCV,Yes,229,50,243,36,LGA,Yes,Yes,Scheduled routine immunization session
KD-007-R6,OPV,Yes,227,0,115,112,Zipline,Yes,Yes,High birth cohort this week
KD-007-R6,YF,Yes,123,58,147,34,KDHSMA,Yes,Yes,Catch-up campaign
KD-007-R6,PENTA,Yes,270,0,158,112,LGA,Yes,Yes,Scheduled routine immunization session
KD-007-R6,ROTA,Yes,163,114,202,75,KDHSMA,Yes,Yes,School-based session (HPV)
KD-007-R6,PCV,Yes,267,0,147,120,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R1,BCG,Yes,33,26,41,18,LGA,No,No,
KD-008-R1,HPV,No,0,0,0,0,LGA,No,No,
KD-008-R1,IPV,Yes,49,43,72,20,LGA,Yes,No,
KD-008-R1,MR,Yes,26,16,31,11,KDHSMA,Yes,No,
KD-008-R1,MEN A,Yes,25,28,41,12,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R1,MCV,Yes,61,0,56,5,LGA,Yes,No,
KD-008-R1,OPV,Yes,73,0,30,43,Zipline,Yes,Yes,High birth cohort this week
KD-008-R1,YF,Yes,29,0,20,9,LGA,Yes,No,
KD-008-R1,PENTA,Yes,96,0,62,34,Zipline,Yes,No,
KD-008-R1,ROTA,Yes,101,47,117,31,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R1,PCV,Yes,55,77,76,56,KDHSMA,Yes,Yes,Outreach session held this week
KD-008-R2,BCG,Yes,41,31,51,21,Zipline,Yes,Yes,Scheduled routine immunization session
KD-008-R2,HPV,Yes,0,19,7,12,KDHSMA,Yes,Yes,School-based session (HPV)
KD-008-R2,IPV,Yes,72,0,56,16,LGA,Yes,No,
KD-008-R2,MR,Yes,31,0,19,12,LGA,Yes,No,
KD-008-R2,MEN A,Yes,41,0,27,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R2,MCV,Yes,56,20,60,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R2,OPV,No,30,0,0,30,LGA,No,Yes,Outreach session held this week
KD-008-R2,YF,Yes,20,21,28,13,LGA,Yes,No,
KD-008-R2,PENTA,Yes,62,0,24,38,KDHSMA,Yes,No,
KD-008-R2,ROTA,Yes,117,45,129,33,KDHSMA,Yes,Yes,Outreach session held this week
KD-008-R2,PCV,Yes,76,70,108,38,LGA,Yes,No,
KD-008-R3,BCG,Yes,51,33,61,23,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R3,HPV,No,7,0,0,7,LGA,No,Yes,Scheduled routine immunization session
KD-008-R3,IPV,Yes,56,0,20,36,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R3,MR,Yes,19,0,7,12,LGA,Yes,No,
KD-008-R3,MEN A,Yes,27,0,18,9,LGA,Yes,No,
KD-008-R3,MCV,Yes,60,0,42,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R3,OPV,Yes,0,78,44,34,Zipline,No,No,
KD-008-R3,YF,Yes,28,28,43,13,LGA,Yes,No,
KD-008-R3,PENTA,No,24,0,0,24,Zipline,No,Yes,Scheduled routine immunization session
KD-008-R3,ROTA,Yes,129,51,147,33,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R3,PCV,Yes,108,82,155,35,LGA,Yes,No,
KD-008-R4,BCG,Yes,61,32,80,13,LGA,Yes,No,
KD-008-R4,HPV,Yes,0,20,6,14,LGA,No,Yes,Catch-up campaign
KD-008-R4,IPV,Yes,20,31,26,25,LGA,Yes,Yes,Outreach session held this week
KD-008-R4,MR,Yes,7,26,14,19,Zipline,No,Yes,High birth cohort this week
KD-008-R4,MEN A,Yes,18,0,2,16,LGA,Yes,Yes,High birth cohort this week
KD-008-R4,MCV,Yes,42,14,41,15,LGA,Yes,Yes,High birth cohort this week
KD-008-R4,OPV,Yes,44,60,73,31,KDHSMA,Yes,No,
KD-008-R4,YF,Yes,43,29,50,22,KDHSMA,Yes,Yes,School-based session (HPV)
KD-008-R4,PENTA,Yes,0,73,9,64,KDHSMA,No,Yes,Scheduled routine immunization session
KD-008-R4,ROTA,Yes,147,42,161,28,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-008-R4,PCV,Yes,155,0,107,48,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R5,BCG,Yes,80,27,89,18,LGA,Yes,No,
KD-008-R5,HPV,Yes,6,16,10,12,LGA,No,Yes,Scheduled routine immunization session
KD-008-R5,IPV,Yes,26,25,30,21,LGA,Yes,Yes,High birth cohort this week
KD-008-R5,MR,Yes,14,33,33,14,LGA,Yes,Yes,High birth cohort this week
KD-008-R5,MEN A,Yes,2,22,8,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R5,MCV,Yes,41,25,49,17,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R5,OPV,Yes,73,0,24,49,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R5,YF,Yes,50,27,65,12,KDHSMA,Yes,No,
KD-008-R5,PENTA,Yes,9,74,31,52,LGA,Yes,Yes,School-based session (HPV)
KD-008-R5,ROTA,Yes,161,0,125,36,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R5,PCV,Yes,107,71,135,43,LGA,Yes,Yes,High birth cohort this week
KD-008-R6,BCG,Yes,89,25,92,22,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R6,HPV,No,10,0,0,10,LGA,No,Yes,Catch-up campaign
KD-008-R6,IPV,Yes,30,29,36,23,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R6,MR,Yes,33,29,48,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R6,MEN A,Yes,8,23,20,11,LGA,Yes,No,
KD-008-R6,MCV,Yes,49,21,46,24,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-008-R6,OPV,Yes,24,76,56,44,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R6,YF,Yes,65,20,72,13,KDHSMA,Yes,No,
KD-008-R6,PENTA,Yes,31,77,54,54,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R6,ROTA,Yes,125,0,91,34,LGA,Yes,Yes,Scheduled routine immunization session
KD-008-R6,PCV,Yes,135,77,177,35,Zipline,Yes,No,
KD-011-R1,BCG,Yes,0,16,2,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R1,HPV,No,7,0,0,7,LGA,No,Yes,School-based session (HPV)
KD-011-R1,IPV,No,14,0,0,14,KDHSMA,No,Yes,Scheduled routine immunization session
KD-011-R1,MR,No,6,0,0,6,Zipline,No,Yes,School-based session (HPV)
KD-011-R1,MEN A,No,2,0,0,2,LGA,No,Yes,Scheduled routine immunization session
KD-011-R1,MCV,Yes,9,14,18,5,LGA,Yes,No,
KD-011-R1,OPV,Yes,84,0,62,22,LGA,Yes,No,
KD-011-R1,YF,No,9,0,0,9,LGA,No,Yes,School-based session (HPV)
KD-011-R1,PENTA,Yes,54,0,23,31,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R1,ROTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-011-R1,PCV,Yes,74,45,89,30,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R2,BCG,Yes,2,12,5,9,LGA,Yes,No,
KD-011-R2,HPV,Yes,0,12,3,9,LGA,Yes,Yes,Outreach session held this week
KD-011-R2,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-011-R2,MR,Yes,0,14,8,6,KDHSMA,Yes,No,
KD-011-R2,MEN A,Yes,0,16,7,9,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R2,MCV,Yes,18,0,10,8,LGA,Yes,No,
KD-011-R2,OPV,Yes,62,0,40,22,Zipline,Yes,No,
KD-011-R2,YF,No,0,0,0,0,KDHSMA,No,No,
KD-011-R2,PENTA,No,23,0,0,23,LGA,No,Yes,Scheduled routine immunization session
KD-011-R2,ROTA,No,0,0,0,0,Zipline,No,No,
KD-011-R2,PCV,Yes,89,0,50,39,Zipline,Yes,Yes,Scheduled routine immunization session
KD-011-R3,BCG,No,5,0,0,5,LGA,No,Yes,Outreach session held this week
KD-011-R3,HPV,Yes,3,13,4,12,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R3,IPV,No,0,0,0,0,KDHSMA,No,No,
KD-011-R3,MR,Yes,8,0,2,6,Zipline,Yes,No,
KD-011-R3,MEN A,Yes,7,0,2,5,LGA,Yes,No,
KD-011-R3,MCV,Yes,10,0,4,6,Zipline,Yes,No,
KD-011-R3,OPV,Yes,40,0,14,26,LGA,No,Yes,Catch-up campaign
KD-011-R3,YF,No,0,0,0,0,LGA,No,No,
KD-011-R3,PENTA,Yes,0,36,13,23,LGA,Yes,No,
KD-011-R3,ROTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-011-R3,PCV,Yes,50,0,22,28,LGA,Yes,Yes,School-based session (HPV)
KD-011-R4,BCG,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-011-R4,HPV,No,4,7,0,11,Zipline,No,Yes,Scheduled routine immunization session
KD-011-R4,IPV,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-011-R4,MR,Yes,2,12,4,10,LGA,Yes,Yes,Outreach session held this week
KD-011-R4,MEN A,No,2,0,0,2,KDHSMA,No,Yes,Scheduled routine immunization session
KD-011-R4,MCV,Yes,4,16,13,7,LGA,Yes,No,
KD-011-R4,OPV,Yes,14,39,26,27,LGA,Yes,Yes,School-based session (HPV)
KD-011-R4,YF,No,0,0,0,0,LGA,No,No,
KD-011-R4,PENTA,No,13,0,0,13,KDHSMA,No,Yes,Outreach session held this week
KD-011-R4,ROTA,Yes,0,22,4,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R4,PCV,Yes,22,47,42,27,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R5,BCG,Yes,0,23,13,10,LGA,Yes,No,
KD-011-R5,HPV,Yes,0,11,3,8,Zipline,Yes,Yes,Catch-up campaign
KD-011-R5,IPV,No,0,13,0,13,LGA,No,Yes,Outreach session held this week
KD-011-R5,MR,No,4,0,0,4,LGA,No,Yes,Scheduled routine immunization session
KD-011-R5,MEN A,Yes,0,12,2,10,LGA,Yes,Yes,Outreach session held this week
KD-011-R5,MCV,Yes,13,20,30,3,Zipline,Yes,No,
KD-011-R5,OPV,Yes,26,44,41,29,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R5,YF,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-011-R5,PENTA,Yes,0,38,14,24,KDHSMA,Yes,No,
KD-011-R5,ROTA,Yes,4,31,11,24,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R5,PCV,Yes,42,0,15,27,LGA,Yes,Yes,Scheduled routine immunization session
KD-011-R6,BCG,Yes,13,0,6,7,Zipline,No,No,
KD-011-R6,HPV,No,3,0,0,3,LGA,No,Yes,Scheduled routine immunization session
KD-011-R6,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-011-R6,MR,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-011-R6,MEN A,No,2,0,0,2,Zipline,No,No,
KD-011-R6,MCV,Yes,30,12,36,6,KDHSMA,Yes,No,
KD-011-R6,OPV,Yes,41,0,17,24,LGA,Yes,No,
KD-011-R6,YF,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-011-R6,PENTA,No,14,0,0,14,LGA,No,No,
KD-011-R6,ROTA,No,11,0,0,11,LGA,No,Yes,Scheduled routine immunization session
KD-011-R6,PCV,No,15,0,0,15,KDHSMA,No,No,
KD-012-R1,BCG,Yes,5,27,10,22,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R1,HPV,Yes,28,0,15,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R1,IPV,Yes,45,38,67,16,KDHSMA,Yes,No,
KD-012-R1,MR,Yes,38,0,26,12,LGA,Yes,No,
KD-012-R1,MEN A,Yes,19,0,7,12,LGA,Yes,Yes,Outreach session held this week
KD-012-R1,MCV,Yes,15,18,11,22,KDHSMA,Yes,Yes,High birth cohort this week
KD-012-R1,OPV,No,0,0,0,0,KDHSMA,No,Yes,School-based session (HPV)
KD-012-R1,YF,Yes,24,0,9,15,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R1,PENTA,Yes,172,66,194,44,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R1,ROTA,Yes,42,61,76,27,Zipline,Yes,No,
KD-012-R1,PCV,Yes,0,60,15,45,LGA,Yes,Yes,High birth cohort this week
KD-012-R2,BCG,No,10,0,0,10,Zipline,No,No,
KD-012-R2,HPV,No,15,0,0,15,LGA,No,Yes,Scheduled routine immunization session
KD-012-R2,IPV,Yes,67,0,48,19,LGA,Yes,No,
KD-012-R2,MR,Yes,26,24,23,27,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R2,MEN A,Yes,7,17,8,16,Zipline,Yes,Yes,Scheduled routine immunization session
KD-012-R2,MCV,Yes,11,22,17,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R2,OPV,Yes,0,70,25,45,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R2,YF,Yes,9,22,14,17,Zipline,Yes,Yes,Scheduled routine immunization session
KD-012-R2,PENTA,Yes,194,58,203,49,LGA,Yes,Yes,Catch-up campaign
KD-012-R2,ROTA,Yes,76,53,94,35,KDHSMA,Yes,Yes,High birth cohort this week
KD-012-R2,PCV,Yes,15,63,35,43,LGA,Yes,Yes,Outreach session held this week
KD-012-R3,BCG,No,0,0,0,0,LGA,No,No,
KD-012-R3,HPV,No,0,0,0,0,LGA,No,No,
KD-012-R3,IPV,Yes,48,0,19,29,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R3,MR,Yes,23,0,13,10,LGA,Yes,No,
KD-012-R3,MEN A,Yes,8,29,16,21,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R3,MCV,Yes,17,0,6,11,LGA,Yes,No,
KD-012-R3,OPV,No,25,0,0,25,LGA,No,Yes,Scheduled routine immunization session
KD-012-R3,YF,Yes,14,0,1,13,LGA,Yes,No,
KD-012-R3,PENTA,Yes,203,0,165,38,Zipline,Yes,No,
KD-012-R3,ROTA,Yes,94,0,59,35,KDHSMA,Yes,Yes,Outreach session held this week
KD-012-R3,PCV,Yes,35,64,51,48,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R4,BCG,Yes,0,29,1,28,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-012-R4,HPV,No,0,0,0,0,LGA,No,No,
KD-012-R4,IPV,No,19,0,0,19,LGA,No,No,
KD-012-R4,MR,No,13,0,0,13,LGA,No,No,
KD-012-R4,MEN A,Yes,16,0,8,8,Zipline,Yes,No,
KD-012-R4,MCV,Yes,6,32,29,9,Zipline,Yes,No,
KD-012-R4,OPV,Yes,0,65,10,55,LGA,No,Yes,Scheduled routine immunization session
KD-012-R4,YF,Yes,1,25,11,15,LGA,Yes,Yes,Outreach session held this week
KD-012-R4,PENTA,Yes,165,0,124,41,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R4,ROTA,Yes,59,52,76,35,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R4,PCV,Yes,51,0,6,45,LGA,Yes,Yes,High birth cohort this week
KD-012-R5,BCG,No,1,0,0,1,LGA,No,No,
KD-012-R5,HPV,No,0,0,0,0,Zipline,No,No,
KD-012-R5,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-012-R5,MR,Yes,0,23,5,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-012-R5,MEN A,Yes,8,0,2,6,LGA,Yes,No,
KD-012-R5,MCV,Yes,29,27,39,17,LGA,Yes,Yes,Outreach session held this week
KD-012-R5,OPV,No,10,0,0,10,LGA,No,Yes,Outreach session held this week
KD-012-R5,YF,Yes,11,26,21,16,LGA,Yes,Yes,High birth cohort this week
KD-012-R5,PENTA,Yes,124,0,84,40,Zipline,Yes,No,
KD-012-R5,ROTA,Yes,76,54,101,29,Zipline,Yes,Yes,Scheduled routine immunization session
KD-012-R5,PCV,No,6,0,0,6,LGA,No,Yes,Scheduled routine immunization session
KD-012-R6,BCG,No,0,0,0,0,LGA,No,Yes,Catch-up campaign
KD-012-R6,HPV,Yes,0,19,11,8,LGA,Yes,No,
KD-012-R6,IPV,Yes,0,46,28,18,LGA,No,No,
KD-012-R6,MR,Yes,5,29,17,17,KDHSMA,Yes,Yes,Outreach session held this week
KD-012-R6,MEN A,No,2,0,0,2,KDHSMA,No,Yes,Scheduled routine immunization session
KD-012-R6,MCV,Yes,39,21,49,11,LGA,Yes,No,
KD-012-R6,OPV,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-012-R6,YF,Yes,21,0,12,9,KDHSMA,Yes,No,
KD-012-R6,PENTA,Yes,84,0,31,53,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-012-R6,ROTA,Yes,101,45,116,30,LGA,Yes,Yes,High birth cohort this week
KD-012-R6,PCV,No,0,0,0,0,KDHSMA,No,Yes,School-based session (HPV)
KD-014-R1,BCG,Yes,29,36,45,20,LGA,Yes,Yes,High birth cohort this week
KD-014-R1,HPV,No,13,0,0,13,KDHSMA,No,Yes,Outreach session held this week
KD-014-R1,IPV,Yes,51,0,25,26,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R1,MR,No,11,0,0,11,LGA,No,Yes,Scheduled routine immunization session
KD-014-R1,MEN A,Yes,21,20,25,16,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-014-R1,MCV,Yes,54,0,42,12,KDHSMA,Yes,No,
KD-014-R1,OPV,Yes,55,0,11,44,Zipline,Yes,Yes,Scheduled routine immunization session
KD-014-R1,YF,Yes,45,0,29,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R1,PENTA,Yes,59,0,8,51,LGA,Yes,Yes,Catch-up campaign
KD-014-R1,ROTA,Yes,69,0,43,26,KDHSMA,Yes,No,
KD-014-R1,PCV,Yes,29,76,50,55,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R2,BCG,Yes,45,30,56,19,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R2,HPV,Yes,0,15,4,11,Zipline,Yes,No,
KD-014-R2,IPV,Yes,25,39,37,27,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R2,MR,Yes,0,23,3,20,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R2,MEN A,Yes,25,0,11,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R2,MCV,Yes,42,23,58,7,KDHSMA,Yes,No,
KD-014-R2,OPV,Yes,11,63,34,40,LGA,Yes,No,
KD-014-R2,YF,Yes,29,22,41,10,LGA,Yes,No,
KD-014-R2,PENTA,Yes,8,73,32,49,LGA,No,Yes,Scheduled routine immunization session
KD-014-R2,ROTA,Yes,43,46,61,28,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R2,PCV,Yes,50,0,1,49,Zipline,Yes,Yes,Scheduled routine immunization session
KD-014-R3,BCG,Yes,56,0,37,19,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-014-R3,HPV,No,4,0,0,4,LGA,No,No,
KD-014-R3,IPV,Yes,37,0,14,23,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-014-R3,MR,Yes,3,18,3,18,KDHSMA,Yes,Yes,Catch-up campaign
KD-014-R3,MEN A,No,11,0,0,11,LGA,No,Yes,Scheduled routine immunization session
KD-014-R3,MCV,Yes,58,0,41,17,LGA,Yes,Yes,Outreach session held this week
KD-014-R3,OPV,No,34,0,0,34,KDHSMA,No,Yes,Scheduled routine immunization session
KD-014-R3,YF,Yes,41,0,27,14,KDHSMA,Yes,Yes,Outreach session held this week
KD-014-R3,PENTA,No,32,0,0,32,LGA,No,Yes,Scheduled routine immunization session
KD-014-R3,ROTA,Yes,61,41,70,32,LGA,No,Yes,Scheduled routine immunization session
KD-014-R3,PCV,No,1,0,0,1,LGA,No,No,
KD-014-R4,BCG,Yes,37,0,21,16,Zipline,Yes,No,
KD-014-R4,HPV,No,0,0,0,0,LGA,No,No,
KD-014-R4,IPV,No,14,0,0,14,LGA,No,Yes,High birth cohort this week
KD-014-R4,MR,Yes,3,23,9,17,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-014-R4,MEN A,No,0,15,0,15,LGA,No,Yes,Catch-up campaign
KD-014-R4,MCV,Yes,41,0,24,17,LGA,Yes,Yes,Outreach session held this week
KD-014-R4,OPV,Yes,0,72,31,41,Zipline,Yes,Yes,Scheduled routine immunization session
KD-014-R4,YF,Yes,27,25,43,9,LGA,Yes,No,
KD-014-R4,PENTA,No,0,0,0,0,KDHSMA,No,No,
KD-014-R4,ROTA,Yes,70,67,105,32,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R4,PCV,No,0,0,0,0,LGA,No,No,
KD-014-R5,BCG,Yes,21,29,35,15,LGA,No,No,
KD-014-R5,HPV,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-014-R5,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-014-R5,MR,Yes,9,31,24,16,LGA,Yes,Yes,Catch-up campaign
KD-014-R5,MEN A,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-014-R5,MCV,Yes,24,23,37,10,KDHSMA,Yes,No,
KD-014-R5,OPV,No,31,0,0,31,LGA,No,No,
KD-014-R5,YF,Yes,43,36,57,22,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R5,PENTA,No,0,0,0,0,LGA,No,No,
KD-014-R5,ROTA,Yes,105,45,124,26,LGA,Yes,No,
KD-014-R5,PCV,Yes,0,72,29,43,LGA,Yes,Yes,School-based session (HPV)
KD-014-R6,BCG,Yes,35,35,49,21,LGA,Yes,Yes,High birth cohort this week
KD-014-R6,HPV,No,0,0,0,0,KDHSMA,No,No,
KD-014-R6,IPV,Yes,0,33,13,20,LGA,Yes,No,
KD-014-R6,MR,Yes,24,0,9,15,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R6,MEN A,No,0,0,0,0,LGA,No,Yes,Catch-up campaign
KD-014-R6,MCV,Yes,37,30,46,21,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R6,OPV,Yes,0,74,20,54,LGA,Yes,Yes,Outreach session held this week
KD-014-R6,YF,Yes,57,0,46,11,LGA,Yes,No,
KD-014-R6,PENTA,No,0,0,0,0,KDHSMA,No,No,
KD-014-R6,ROTA,Yes,124,46,136,34,LGA,Yes,Yes,Scheduled routine immunization session
KD-014-R6,PCV,Yes,29,68,56,41,LGA,No,Yes,Scheduled routine immunization session
KD-015-R1,BCG,Yes,5,34,20,19,LGA,Yes,Yes,Catch-up campaign
KD-015-R1,HPV,Yes,27,0,13,14,LGA,Yes,Yes,School-based session (HPV)
KD-015-R1,IPV,No,18,0,0,18,LGA,No,Yes,Scheduled routine immunization session
KD-015-R1,MR,Yes,37,0,19,18,LGA,No,Yes,High birth cohort this week
KD-015-R1,MEN A,Yes,17,0,8,9,LGA,Yes,No,
KD-015-R1,MCV,Yes,10,26,28,8,LGA,No,No,
KD-015-R1,OPV,Yes,50,0,12,38,LGA,No,No,
KD-015-R1,YF,Yes,19,24,38,5,Zipline,Yes,No,
KD-015-R1,PENTA,Yes,109,67,129,47,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R1,ROTA,Yes,84,0,60,24,KDHSMA,Yes,No,
KD-015-R1,PCV,Yes,59,0,5,54,LGA,Yes,Yes,High birth cohort this week
KD-015-R2,BCG,Yes,20,19,11,28,LGA,Yes,Yes,High birth cohort this week
KD-015-R2,HPV,Yes,13,0,8,5,KDHSMA,Yes,No,
KD-015-R2,IPV,Yes,0,41,13,28,KDHSMA,Yes,Yes,High birth cohort this week
KD-015-R2,MR,No,19,0,0,19,LGA,No,Yes,Catch-up campaign
KD-015-R2,MEN A,Yes,8,18,8,18,LGA,Yes,Yes,High birth cohort this week
KD-015-R2,MCV,Yes,28,0,11,17,LGA,No,Yes,Outreach session held this week
KD-015-R2,OPV,Yes,12,65,32,45,LGA,Yes,Yes,School-based session (HPV)
KD-015-R2,YF,Yes,38,0,21,17,LGA,Yes,Yes,Outreach session held this week
KD-015-R2,PENTA,Yes,129,66,157,38,KDHSMA,No,No,
KD-015-R2,ROTA,Yes,60,56,85,31,Zipline,Yes,Yes,Catch-up campaign
KD-015-R2,PCV,No,5,0,0,5,Zipline,No,Yes,Scheduled routine immunization session
KD-015-R3,BCG,No,11,0,0,11,LGA,No,No,
KD-015-R3,HPV,No,8,0,0,8,LGA,No,Yes,School-based session (HPV)
KD-015-R3,IPV,Yes,13,42,34,21,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R3,MR,Yes,0,27,4,23,LGA,Yes,Yes,Outreach session held this week
KD-015-R3,MEN A,No,8,0,0,8,LGA,No,No,
KD-015-R3,MCV,No,11,0,0,11,LGA,No,Yes,Outreach session held this week
KD-015-R3,OPV,Yes,32,72,62,42,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R3,YF,Yes,21,0,5,16,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-015-R3,PENTA,Yes,157,71,179,49,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R3,ROTA,Yes,85,53,106,32,KDHSMA,No,Yes,Scheduled routine immunization session
KD-015-R3,PCV,Yes,0,71,20,51,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R4,BCG,Yes,0,27,4,23,Zipline,Yes,Yes,Scheduled routine immunization session
KD-015-R4,HPV,No,0,0,0,0,LGA,No,No,
KD-015-R4,IPV,Yes,34,37,49,22,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R4,MR,Yes,4,27,19,12,Zipline,Yes,No,
KD-015-R4,MEN A,Yes,0,23,12,11,LGA,Yes,No,
KD-015-R4,MCV,No,0,20,0,20,KDHSMA,No,Yes,Scheduled routine immunization session
KD-015-R4,OPV,Yes,62,69,101,30,LGA,Yes,No,
KD-015-R4,YF,No,5,0,0,5,LGA,No,Yes,Scheduled routine immunization session
KD-015-R4,PENTA,Yes,179,58,177,60,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R4,ROTA,Yes,106,46,123,29,Zipline,Yes,Yes,Scheduled routine immunization session
KD-015-R4,PCV,Yes,20,72,46,46,Zipline,Yes,Yes,Outreach session held this week
KD-015-R5,BCG,Yes,4,32,21,15,LGA,Yes,No,
KD-015-R5,HPV,Yes,0,15,1,14,Zipline,Yes,Yes,School-based session (HPV)
KD-015-R5,IPV,Yes,49,0,26,23,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R5,MR,Yes,19,0,3,16,LGA,No,Yes,Scheduled routine immunization session
KD-015-R5,MEN A,Yes,12,18,23,7,LGA,Yes,No,
KD-015-R5,MCV,Yes,0,25,2,23,LGA,Yes,Yes,Outreach session held this week
KD-015-R5,OPV,Yes,101,60,121,40,LGA,Yes,No,
KD-015-R5,YF,Yes,0,31,14,17,LGA,Yes,Yes,Scheduled routine immunization session
KD-015-R5,PENTA,Yes,177,88,223,42,LGA,Yes,Yes,High birth cohort this week
