visit_id,cadre,reason,staff_count
KD-016-R2,Pharmacy Technician,Poor Health Facility Infrastructure,1
KD-016-R3,Medical Officer,Unrest,2
KD-016-R3,Medical Officer,Crime,1
KD-016-R3,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-016-R3,Nurse/Midwife,Transportation Problems,2
KD-016-R3,Nurse/Midwife,Shift,2
KD-016-R3,Nurse/Midwife,Crime,1
KD-016-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-016-R3,Nurse/Midwife,Unrest,1
KD-016-R3,CHO,Workshop and Training,1
KD-016-R3,CHEW,Unrest,1
KD-016-R3,CHEW,Weddings,1
KD-016-R3,JCHEW,Shift,2
KD-016-R3,JCHEW,Long Distance to Workplace,1
KD-016-R3,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-016-R3,Medical Records Officer,Access to Salary,1
KD-016-R3,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-016-R4,Medical Officer,Workshop and Training,2
KD-016-R4,Medical Officer,Access to Salary,2
KD-016-R4,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-016-R4,Nurse/Midwife,Access to Salary,2
KD-016-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",2
KD-016-R4,Nurse/Midwife,Family Responsibilities,1
KD-016-R4,Nurse/Midwife,Personal Health Issues,1
KD-016-R4,Nurse/Midwife,Transportation Problems,1
KD-016-R4,CHO,Access to Salary,1
KD-016-R4,CHEW,Access to Salary,1
KD-016-R4,JCHEW,Access to Salary,1
KD-016-R4,JCHEW,Personal Health Issues,1
KD-016-R4,Medical Lab Technician,Meetings,1
KD-016-R4,Medical Records Officer,Long Distance to Workplace,1
KD-016-R5,Medical Officer,Funeral,1
KD-016-R5,Medical Officer,Access to Salary,1
KD-016-R5,Nurse/Midwife,Shift,2
KD-016-R5,Nurse/Midwife,Workplace Conflict,1
KD-016-R5,Nurse/Midwife,Dissatisfaction with Job,1
KD-016-R5,Nurse/Midwife,Family Responsibilities,1
KD-016-R5,Nurse/Midwife,Personal Health Issues,1
KD-016-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-016-R5,CHO,Personal Health Issues,1
KD-016-R5,Medical Lab Technician,Workshop and Training,1
KD-016-R6,Medical Officer,Dissatisfaction with Job,1
KD-016-R6,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-016-R6,Nurse/Midwife,Personal Health Issues,1
KD-016-R6,CHO,Personal Health Issues,1
KD-016-R6,CHEW,Dissatisfaction with Salary and Benefits,1
KD-016-R6,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-016-R6,Medical Lab Technician,Family Responsibilities,1
KD-016-R6,Medical Records Officer,Funeral,1
KD-017-R1,Nurse/Midwife,Transportation Problems,1
KD-017-R1,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-017-R1,CHEW,Personal Health Issues,1
KD-017-R1,Pharmacy Technician,Transportation Problems,1
KD-017-R1,Environmental Health Officer,Transportation Problems,1
KD-017-R2,CHO,Poor Health Facility Infrastructure,1
KD-017-R2,CHO,Meetings,1
KD-017-R2,JCHEW,Funeral,1
KD-017-R2,Medical Lab Technician,Workshop and Training,1
KD-017-R2,Medical Lab Technician,Meetings,1
KD-017-R2,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-017-R2,Environmental Health Officer,Long Distance to Workplace,1
KD-017-R3,Nurse/Midwife,Access to Salary,1
KD-017-R3,CHO,Dissatisfaction with Salary and Benefits,1
KD-017-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-017-R3,CHEW,Access to Salary,1
KD-017-R3,JCHEW,Workshop and Training,1
KD-017-R3,Medical Lab Technician,Transportation Problems,1
KD-017-R3,Medical Lab Technician,Long Distance to Workplace,1
KD-017-R3,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-017-R3,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-017-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-017-R4,CHO,Workshop and Training,2
KD-017-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-017-R4,JCHEW,Transportation Problems,1
KD-017-R4,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-017-R4,Medical Lab Technician,Access to Salary,1
KD-017-R4,Medical Lab Technician,Transportation Problems,1
KD-017-R4,Medical Lab Technician,Unrest,1
KD-017-R4,Pharmacy Technician,Access to Salary,1
KD-017-R5,CHO,Unrest,1
KD-017-R5,CHEW,Shift,1
KD-017-R5,CHEW,Unrest,1
KD-017-R5,JCHEW,Transportation Problems,2
KD-017-R5,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-017-R6,Nurse/Midwife,Personal Health Issues,1
KD-017-R6,CHO,Personal Health Issues,1
KD-017-R6,CHEW,Family Responsibilities,1
KD-017-R6,CHEW,Meetings,1
KD-017-R6,CHEW,Personal Health Issues,1
KD-017-R6,JCHEW,Dissatisfaction with Job,1
KD-017-R6,JCHEW,Access to Salary,1
KD-017-R6,Medical Lab Technician,Workshop and Training,1
KD-017-R6,Medical Records Officer,Long Distance to Workplace,1
KD-018-R1,Nurse/Midwife,Shift,1
KD-018-R1,CHEW,Shift,1
KD-018-R2,Nurse/Midwife,Personal Health Issues,1
KD-018-R2,CHEW,Long Distance to Workplace,1
KD-018-R2,CHEW,Family Responsibilities,1
KD-018-R2,JCHEW,Long Distance to Workplace,1
KD-018-R3,Nurse/Midwife,Personal Health Issues,1
KD-018-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-018-R3,CHEW,Dissatisfaction with Job,1
KD-018-R3,CHEW,Family Responsibilities,1
KD-018-R3,JCHEW,Workshop and Training,1
KD-018-R4,Medical Officer,Transportation Problems,1
KD-018-R4,Nurse/Midwife,Personal Health Issues,1
KD-018-R4,Nurse/Midwife,Shift,1
KD-018-R4,CHEW,Transportation Problems,3
KD-018-R4,CHEW,Access to Salary,1
KD-018-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-018-R4,JCHEW,Funeral,1
KD-018-R4,Medical Lab Technician,Transportation Problems,1
KD-018-R5,Nurse/Midwife,Funeral,1
KD-018-R5,CHEW,Workplace Conflict,1
KD-018-R6,Medical Officer,Long Distance to Workplace,1
KD-018-R6,Nurse/Midwife,Personal Health Issues,1
KD-018-R6,CHEW,Long Distance to Workplace,1
KD-018-R6,CHEW,Meetings,1
KD-019-R1,CHEW,Workshop and Training,1
KD-019-R1,Pharmacy Technician,Shift,1
KD-019-R2,Medical Officer,Workshop and Training,1
KD-019-R2,CHO,Workshop and Training,1
KD-019-R2,CHEW,Funeral,1
KD-019-R2,CHEW,Family Responsibilities,1
KD-019-R2,CHEW,Access to Salary,1
KD-019-R2,CHEW,Workshop and Training,1
KD-019-R3,Nurse/Midwife,Unrest,1
KD-019-R3,CHO,Weddings,1
KD-019-R3,CHEW,Meetings,1
KD-019-R3,CHEW,High Workload and Stress,1
KD-019-R3,CHEW,Access to Salary,1
KD-019-R3,Medical Lab Technician,Shift,1
KD-019-R4,CHEW,Access to Salary,1
KD-019-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-019-R5,Medical Officer,Transportation Problems,1
KD-019-R5,Nurse/Midwife,Dissatisfaction with Job,1
KD-019-R5,Nurse/Midwife,Shift,1
KD-019-R5,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-019-R5,CHO,Workshop and Training,1
KD-019-R5,CHO,Access to Salary,1
KD-019-R5,CHEW,Shift,2
KD-019-R5,CHEW,Workplace Conflict,1
KD-019-R5,CHEW,Family Responsibilities,1
KD-019-R5,JCHEW,Workshop and Training,1
KD-019-R5,Medical Lab Technician,Unrest,1
KD-019-R5,Medical Records Officer,Personal Health Issues,1
KD-019-R5,Pharmacy Technician,Workshop and Training,1
KD-019-R5,Environmental Health Officer,Unrest,1
KD-019-R6,Medical Officer,Shift,1
KD-019-R6,CHO,Meetings,1
KD-019-R6,CHEW,Personal Health Issues,2
KD-019-R6,CHEW,Family Responsibilities,1
KD-019-R6,CHEW,Shift,1
KD-019-R6,CHEW,Transportation Problems,1
KD-020-R1,Pharmacy Technician,Dissatisfaction with Job,1
KD-020-R1,Environmental Health Officer,Family Responsibilities,1
KD-020-R2,Environmental Health Officer,Meetings,1
KD-020-R3,Nurse/Midwife,Lack of Professional Development Opportunities,1
KD-020-R3,Pharmacy Technician,Family Responsibilities,1
KD-020-R3,Environmental Health Officer,Family Responsibilities,1
KD-020-R4,Pharmacy Technician,Access to Salary,1
KD-020-R5,CHEW,Family Responsibilities,1
KD-020-R6,CHEW,Meetings,1
KD-020-R6,Environmental Health Officer,Dissatisfaction with Salary and Benefits,1
KD-021-R1,CHEW,Personal Health Issues,1
KD-021-R1,JCHEW,Shift,1
KD-021-R1,JCHEW,Workplace Conflict,1
KD-021-R2,CHEW,Meetings,2
KD-021-R3,CHEW,Policy and Governance Issues,1
KD-021-R3,CHEW,Personal Health Issues,1
KD-021-R3,JCHEW,Meetings,1
KD-021-R3,JCHEW,Shift,1
KD-021-R3,JCHEW,Personal Health Issues,1
KD-021-R5,Medical Officer,Shift,1
KD-021-R5,CHO,Workshop and Training,1
KD-021-R5,CHEW,Family Responsibilities,1
KD-021-R5,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-021-R5,JCHEW,Transportation Problems,1
KD-021-R6,CHEW,Personal Health Issues,1
KD-021-R6,JCHEW,Shift,1
KD-021-R6,JCHEW,Meetings,1
KD-022-R1,CHO,Workshop and Training,1
KD-022-R1,CHO,Transportation Problems,1
KD-022-R1,JCHEW,Transportation Problems,1
KD-022-R1,Medical Lab Technician,Access to Salary,1
KD-022-R2,Nurse/Midwife,Shift,1
KD-022-R2,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-022-R2,Medical Lab Technician,Meetings,1
KD-022-R3,CHO,Unrest,1
KD-022-R3,CHEW,High Workload and Stress,1
KD-022-R3,JCHEW,Transportation Problems,1
KD-022-R4,Nurse/Midwife,Personal Health Issues,1
KD-022-R4,CHO,Funeral,1
KD-022-R4,CHO,Shift,1
KD-022-R4,JCHEW,Unrest,1
KD-022-R5,CHEW,Workshop and Training,1
KD-022-R5,JCHEW,Meetings,1
KD-022-R5,Medical Lab Technician,Poor Health Facility Infrastructure,1
KD-022-R6,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-022-R6,CHO,Personal Health Issues,1
KD-022-R6,CHEW,Weddings,1
KD-022-R6,JCHEW,Access to Salary,1
KD-023-R1,JCHEW,Personal Health Issues,1
KD-023-R2,CHEW,Shift,1
KD-023-R2,JCHEW,Weddings,1
KD-023-R3,Nurse/Midwife,Family Responsibilities,1
KD-023-R3,CHO,Long Distance to Workplace,1
KD-023-R3,CHEW,Access to Salary,1
KD-023-R4,Nurse/Midwife,Personal Health Issues,1
KD-023-R4,CHO,Shift,1
KD-023-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-023-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-023-R4,JCHEW,Workshop and Training,1
KD-023-R4,Pharmacy Technician,Shift,1
KD-023-R5,Nurse/Midwife,Access to Salary,1
KD-023-R5,Pharmacy Technician,Transportation Problems,1
KD-023-R6,CHEW,Long Distance to Workplace,1
KD-023-R6,JCHEW,Workshop and Training,1
KD-023-R6,Pharmacy Technician,Transportation Problems,1
KD-024-R1,Medical Officer,Personal Health Issues,1
KD-024-R1,Nurse/Midwife,Access to Salary,1
KD-024-R1,Nurse/Midwife,Workshop and Training,1
KD-024-R1,CHEW,Personal Health Issues,1
KD-024-R1,CHEW,Family Responsibilities,1
KD-024-R1,JCHEW,Transportation Problems,1
KD-024-R2,Medical Officer,Workshop and Training,1
KD-024-R2,Nurse/Midwife,Unrest,1
KD-024-R2,Nurse/Midwife,Family Responsibilities,1
KD-024-R2,CHO,Access to Salary,1
KD-024-R2,CHEW,Workshop and Training,1
KD-024-R2,CHEW,Meetings,1
KD-024-R2,CHEW,Lack of Professional Development Opportunities,1
KD-024-R2,JCHEW,Unrest,1
KD-024-R2,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-024-R2,JCHEW,Access to Salary,1
KD-024-R2,Medical Lab Technician,Unrest,1
KD-024-R3,CHEW,Workplace Conflict,1
KD-024-R4,Medical Officer,Meetings,1
KD-024-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-024-R4,CHO,Workshop and Training,1
KD-024-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-024-R4,Pharmacy Technician,Funeral,1
KD-024-R5,CHEW,Dissatisfaction with Salary and Benefits,1
KD-024-R5,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-024-R6,Nurse/Midwife,Family Responsibilities,1
KD-024-R6,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-024-R6,CHEW,Personal Health Issues,2
KD-024-R6,CHEW,Dissatisfaction with Salary and Benefits,1
KD-024-R6,JCHEW,Personal Health Issues,1
KD-024-R6,JCHEW,Funeral,1
KD-025-R1,Medical Officer,Workshop and Training,1
KD-025-R1,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-025-R1,Medical Officer,Transportation Problems,1
KD-025-R1,Nurse/Midwife,Access to Salary,4
KD-025-R1,Nurse/Midwife,Transportation Problems,2
KD-025-R1,Nurse/Midwife,Weddings,1
KD-025-R1,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-025-R1,Nurse/Midwife,Personal Health Issues,1
KD-025-R1,Nurse/Midwife,Family Responsibilities,1
KD-025-R1,CHEW,Access to Salary,2
KD-025-R1,JCHEW,Personal Health Issues,1
KD-025-R1,Medical Lab Technician,Family Responsibilities,1
KD-025-R1,Medical Lab Technician,Transportation Problems,1
KD-025-R1,Medical Records Officer,Dissatisfaction with Salary and Benefits,1
KD-025-R1,Medical Records Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-025-R1,Pharmacy Technician,Access to Salary,2
KD-025-R1,Environmental Health Officer,Dissatisfaction with Salary and Benefits,1
KD-025-R2,Medical Officer,Shift,1
KD-025-R2,Medical Officer,Long Distance to Workplace,1
KD-025-R2,Nurse/Midwife,Shift,1
KD-025-R2,Nurse/Midwife,Unrest,1
KD-025-R2,Nurse/Midwife,Family Responsibilities,1
KD-025-R2,Nurse/Midwife,Long Distance to Workplace,1
KD-025-R2,CHEW,Dissatisfaction with Salary and Benefits,1
KD-025-R2,CHEW,Funeral,1
KD-025-R2,Medical Lab Technician,Personal Health Issues,1
KD-025-R2,Medical Records Officer,Workshop and Training,1
KD-025-R3,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-025-R3,Nurse/Midwife,Long Distance to Workplace,2
KD-025-R3,Nurse/Midwife,Transportation Problems,1
KD-025-R3,Nurse/Midwife,Meetings,1
KD-025-R3,Nurse/Midwife,Lack of Professional Development Opportunities,1
KD-025-R3,CHEW,Workshop and Training,1
KD-025-R3,Medical Lab Technician,Family Responsibilities,1
KD-025-R3,Medical Records Officer,Dissatisfaction with Job,1
KD-025-R3,Pharmacy Technician,Long Distance to Workplace,1
KD-025-R4,Medical Officer,Funeral,1
KD-025-R4,Medical Officer,High Workload and Stress,1
KD-025-R4,Medical Officer,Policy and Governance Issues,1
KD-025-R4,Nurse/Midwife,Workshop and Training,3
KD-025-R4,Nurse/Midwife,Personal Health Issues,2
KD-025-R4,Nurse/Midwife,Meetings,2
KD-025-R4,Nurse/Midwife,Family Responsibilities,1
KD-025-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-025-R4,Medical Records Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-025-R4,Medical Records Officer,Family Responsibilities,1
KD-025-R4,Pharmacy Technician,Policy and Governance Issues,1
KD-025-R5,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-025-R5,Medical Officer,Dissatisfaction with Job,1
KD-025-R5,Nurse/Midwife,Funeral,2
KD-025-R5,Nurse/Midwife,Transportation Problems,1
KD-025-R5,Nurse/Midwife,Poor Health Facility Infrastructure,1
KD-025-R5,Nurse/Midwife,Personal Health Issues,1
KD-025-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-025-R5,Nurse/Midwife,Shift,1
KD-025-R5,Nurse/Midwife,Meetings,1
KD-025-R5,CHO,Personal Health Issues,1
KD-025-R5,CHEW,Dissatisfaction with Job,1
KD-025-R5,CHEW,Long Distance to Workplace,1
KD-025-R5,CHEW,Lack of Professional Development Opportunities,1
KD-025-R5,JCHEW,Workshop and Training,1
KD-025-R5,Medical Lab Technician,Long Distance to Workplace,1
KD-025-R5,Medical Records Officer,Access to Salary,1
KD-025-R5,Medical Records Officer,Workplace Conflict,1
KD-025-R5,Pharmacy Technician,Access to Salary,1
KD-025-R5,Pharmacy Technician,Meetings,1
KD-025-R5,Environmental Health Officer,Access to Salary,1
KD-025-R6,Medical Officer,Family Responsibilities,1
KD-025-R6,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-025-R6,Nurse/Midwife,Transportation Problems,2
KD-025-R6,Nurse/Midwife,Dissatisfaction with Job,1
KD-025-R6,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-025-R6,Nurse/Midwife,Workshop and Training,1
KD-025-R6,Nurse/Midwife,Long Distance to Workplace,1
KD-025-R6,Nurse/Midwife,Personal Health Issues,1
KD-025-R6,CHEW,Policy and Governance Issues,1
KD-025-R6,Medical Records Officer,Dissatisfaction with Salary and Benefits,1
KD-025-R6,Pharmacy Technician,Dissatisfaction with Job,1
KD-025-R6,Pharmacy Technician,Transportation Problems,1
KD-025-R6,Pharmacy Technician,Long Distance to Workplace,1
KD-026-R1,CHO,Long Distance to Workplace,1
KD-026-R3,CHO,Dissatisfaction with Salary and Benefits,1
KD-026-R3,CHEW,Weddings,1
KD-026-R3,JCHEW,Workshop and Training,1
KD-026-R4,CHO,Workshop and Training,1
KD-026-R4,CHEW,Access to Salary,1
KD-026-R5,CHO,Dissatisfaction with Salary and Benefits,1
KD-026-R5,JCHEW,Access to Salary,1
KD-026-R6,CHO,Personal Health Issues,1
KD-026-R6,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-027-R3,CHEW,Workshop and Training,1
KD-027-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-027-R4,CHEW,Family Responsibilities,1
KD-027-R5,CHEW,Access to Salary,1
KD-027-R6,CHEW,Dissatisfaction with Salary and Benefits,1
KD-028-R1,CHEW,Funeral,1
KD-028-R1,CHEW,Long Distance to Workplace,1
KD-028-R1,CHEW,Transportation Problems,1
KD-028-R1,JCHEW,Workshop and Training,2
KD-028-R1,Medical Records Officer,Meetings,1
KD-028-R1,Environmental Health Officer,Meetings,1
KD-028-R2,Nurse/Midwife,High Workload and Stress,1
KD-028-R2,Nurse/Midwife,Funeral,1
KD-028-R2,CHEW,Long Distance to Workplace,1
KD-028-R2,CHEW,Personal Health Issues,1
KD-028-R2,CHEW,Access to Salary,1
KD-028-R2,JCHEW,Dissatisfaction with Job,1
KD-028-R2,Medical Records Officer,Meetings,1
KD-028-R2,Environmental Health Officer,Transportation Problems,1
KD-028-R3,Medical Officer,Weddings,1
KD-028-R3,Nurse/Midwife,Personal Health Issues,1
KD-028-R3,CHEW,Dissatisfaction with Job,1
KD-028-R3,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-028-R3,Medical Records Officer,Workshop and Training,1
KD-028-R4,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-028-R4,Nurse/Midwife,Meetings,1
KD-028-R4,CHEW,Family Responsibilities,1
KD-028-R4,CHEW,Crime,1
KD-028-R4,CHEW,Long Distance to Workplace,1
KD-028-R4,CHEW,Dissatisfaction with Salary and Benefits,1
KD-028-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-028-R4,JCHEW,Personal Health Issues,2
KD-028-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-028-R4,Medical Records Officer,Long Distance to Workplace,1
KD-028-R4,Pharmacy Technician,Family Responsibilities,1
KD-028-R5,Medical Officer,Transportation Problems,1
KD-028-R5,Nurse/Midwife,Shift,1
KD-028-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-028-R5,CHO,Long Distance to Workplace,1
KD-028-R5,CHEW,Weddings,1
KD-028-R5,JCHEW,Long Distance to Workplace,1
KD-028-R5,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-028-R5,Environmental Health Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-028-R6,Nurse/Midwife,Personal Health Issues,1
KD-028-R6,Nurse/Midwife,Shift,1
KD-028-R6,CHEW,Personal Health Issues,1
KD-028-R6,CHEW,Transportation Problems,1
KD-028-R6,CHEW,Long Distance to Workplace,1
KD-028-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-028-R6,CHEW,Funeral,1
KD-028-R6,JCHEW,Long Distance to Workplace,1
KD-028-R6,JCHEW,Transportation Problems,1
KD-028-R6,Medical Records Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-028-R6,Pharmacy Technician,Weddings,1
KD-028-R6,Environmental Health Officer,Unrest,1
KD-028-R6,Environmental Health Officer,High Workload and Stress,1
KD-029-R1,Nurse/Midwife,Unrest,1
KD-029-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-029-R1,CHO,Transportation Problems,1
KD-029-R1,CHO,Dissatisfaction with Salary and Benefits,1
KD-029-R1,CHEW,Access to Salary,2
KD-029-R1,CHEW,Shift,1
KD-029-R1,CHEW,Funeral,1
KD-029-R1,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-029-R1,Environmental Health Officer,Family Responsibilities,1
KD-029-R2,Nurse/Midwife,Shift,1
KD-029-R2,CHEW,Dissatisfaction with Salary and Benefits,1
KD-029-R2,JCHEW,Access to Salary,1
KD-029-R3,Nurse/Midwife,Poor Health Facility Infrastructure,1
KD-029-R3,Nurse/Midwife,Family Responsibilities,1
KD-029-R3,CHO,Dissatisfaction with Job,1
KD-029-R3,CHO,Access to Salary,1
KD-029-R3,CHEW,Dissatisfaction with Salary and Benefits,1
KD-029-R3,CHEW,Workplace Conflict,1
KD-029-R3,CHEW,Family Responsibilities,1
KD-029-R3,JCHEW,Personal Health Issues,1
KD-029-R3,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-029-R3,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-029-R3,Environmental Health Officer,Dissatisfaction with Salary and Benefits,1
KD-029-R4,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-029-R4,Nurse/Midwife,Family Responsibilities,1
KD-029-R4,CHO,Access to Salary,1
KD-029-R4,CHEW,Dissatisfaction with Job,1
KD-029-R4,CHEW,Transportation Problems,1
KD-029-R4,CHEW,Family Responsibilities,1
KD-029-R4,CHEW,Workshop and Training,1
KD-029-R4,JCHEW,Access to Salary,2
KD-029-R4,Environmental Health Officer,Dissatisfaction with Salary and Benefits,1
KD-029-R5,Nurse/Midwife,Access to Salary,1
KD-029-R5,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-029-R5,CHO,Policy and Governance Issues,1
KD-029-R5,CHO,Meetings,1
KD-029-R5,CHEW,Dissatisfaction with Salary and Benefits,1
KD-029-R5,Environmental Health Officer,Shift,1
KD-029-R6,CHEW,Long Distance to Workplace,1
KD-030-R1,Nurse/Midwife,Meetings,1
KD-030-R1,Nurse/Midwife,Long Distance to Workplace,1
KD-030-R1,Nurse/Midwife,Shift,1
KD-030-R1,CHEW,Transportation Problems,1
KD-030-R1,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-030-R1,JCHEW,Long Distance to Workplace,1
KD-030-R2,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-030-R2,Nurse/Midwife,Workshop and Training,1
KD-030-R2,CHO,Shift,1
KD-030-R2,CHEW,Personal Health Issues,1
KD-030-R3,Nurse/Midwife,Transportation Problems,2
KD-030-R3,Nurse/Midwife,Family Responsibilities,1
KD-030-R3,CHO,Workshop and Training,1
KD-030-R3,CHEW,Workshop and Training,1
KD-030-R3,CHEW,Dissatisfaction with Salary and Benefits,1
KD-030-R4,Medical Officer,Personal Health Issues,1
KD-030-R4,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-030-R4,Nurse/Midwife,Family Responsibilities,1
KD-030-R4,Nurse/Midwife,Personal Health Issues,1
KD-030-R4,CHO,Dissatisfaction with Job,1
KD-030-R4,CHEW,Personal Health Issues,1
KD-030-R4,JCHEW,Access to Salary,1
KD-030-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-030-R5,CHO,Policy and Governance Issues,1
KD-030-R5,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-030-R5,JCHEW,Workshop and Training,1
KD-030-R6,Medical Officer,Access to Salary,1
