visit_id,commodity,category,unit,facility_stocks_item,stockout_duration,stockout_reason,quantity_received,not_received_reason,minimum_stock_level,stock_balance,supplier,physically_verified
KD-002-R3,Ibuprofen Tablet,General,tablet,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-002-R3,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,33.0,Zipline,Yes
KD-002-R3,Amoxicillin Dispersible,Child,bottle,Yes,Less than 1 week,High demand or unexpected increase in consumption,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-002-R3,Zinc,Child,tablet,Yes,No stock-out,,0.0,Delivery delay,434.0,92.0,Open Market,Yes
KD-002-R3,ORS,Child,sachet,Yes,More than 4 weeks,High demand or unexpected increase in consumption,0.0,Transportation challenges,398.0,0.0,KDHSMA,No
KD-002-R3,Paracetamol Syrup,Child,bottle,Yes,More than 4 weeks,Requisition not submitted or submitted late,0.0,Delivery delay,,0.0,KDHSMA,No
KD-002-R3,Ibuprofen Suspension,Child,bottle,Yes,Less than 1 week,Insufficient funds for procurement,0.0,Stock-out at the source/KADHSMA,49.0,0.0,KDHSMA,No
KD-002-R3,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,35.0,KDHSMA,No
KD-002-R3,Artemether + Lumefantrine,General,pack,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Delivery delay,,0.0,KDHSMA,No
KD-002-R3,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,47.0,Federal Government,Yes
KD-002-R3,Implants,Family Planning,piece,Yes,No stock-out,,20.0,,22.0,25.0,Federal Government,Yes
KD-002-R4,Oxytocin,Maternal,ampoule,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Delivery delay,50.0,0.0,KDHSMA,No
KD-002-R4,Misoprostol,Maternal,tablet,Yes,More than 4 weeks,Poor quantification or forecasting,0.0,Delivery delay,186.0,0.0,KDHSMA,No
KD-002-R4,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,5.0,KDHSMA,Yes
KD-002-R4,IV Fluids,Maternal,bag,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-002-R4,Giving Sets,Maternal,piece,Yes,No stock-out,,67.0,,96.0,82.0,KDHSMA,Yes
KD-002-R4,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-002-R4,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,30.0,,,24.0,KDHSMA,Yes
KD-002-R4,Folic Acid,Maternal,tablet,Yes,No stock-out,,906.0,,,1092.0,KDHSMA,Yes
KD-002-R4,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Delivery delay,,0.0,KDHSMA,No
KD-002-R4,Ferrous Sulphate,Maternal,tablet,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Delivery delay,1566.0,0.0,KDHSMA,No
KD-002-R4,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,261.0,KDHSMA,Yes
KD-002-R4,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,0.0,Transportation challenges,,683.0,LGA,Yes
KD-002-R4,Ibuprofen Tablet,General,tablet,Yes,More than 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-002-R4,Artemether Injection,General,ampoule,Yes,No stock-out,,42.0,,56.0,56.0,Zipline,Yes
KD-002-R4,Amoxicillin Dispersible,Child,bottle,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,99.0,0.0,KDHSMA,No
KD-002-R4,Zinc,Child,tablet,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Delivery delay,,0.0,NGO,No
KD-002-R4,ORS,Child,sachet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-002-R4,Paracetamol Syrup,Child,bottle,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-002-R4,Ibuprofen Suspension,Child,bottle,Yes,More than 4 weeks,Poor quantification or forecasting,0.0,Transportation challenges,66.0,0.0,KDHSMA,No
KD-002-R4,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,21.0,KDHSMA,Yes
KD-002-R4,Artemether + Lumefantrine,General,pack,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,Free MNCH,No
KD-002-R4,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,0.0,Delivery delay,,5.0,KDHSMA,Yes
KD-002-R4,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,21.0,Federal Government,Yes
KD-002-R5,Oxytocin,Maternal,ampoule,Yes,No stock-out,,48.0,,,24.0,Zipline,Yes
KD-002-R5,Misoprostol,Maternal,tablet,Yes,No stock-out,,116.0,,159.0,54.0,Open Market,Yes
KD-002-R5,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,13.0,,,10.0,KDHSMA,Yes
KD-002-R5,IV Fluids,Maternal,bag,Yes,No stock-out,,62.0,,,40.0,KDHSMA,Yes
KD-002-R5,Giving Sets,Maternal,piece,Yes,No stock-out,,65.0,,84.0,116.0,KDHSMA,No
KD-002-R5,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Delivery delay,,0.0,Donations,No
KD-002-R5,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Delivery delay,,17.0,Free MNCH,Yes
KD-002-R5,Folic Acid,Maternal,tablet,Yes,No stock-out,,811.0,,,1510.0,KDHSMA,Yes
KD-002-R5,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Transportation challenges,522.0,0.0,KDHSMA,No
KD-002-R5,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,885.0,,,486.0,KDHSMA,Yes
KD-002-R5,Paracetamol Tablet,General,tablet,Yes,No stock-out,,1396.0,,,1026.0,Free MNCH,Yes
KD-002-R5,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,930.0,,,1141.0,LGA,Yes
KD-002-R5,Ibuprofen Tablet,General,tablet,Yes,More than 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,,0.0,KDHSMA,No
KD-002-R5,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,68.0,30.0,KDHSMA,Yes
KD-002-R5,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,70.0,,,24.0,KDHSMA,Yes
KD-002-R5,Zinc,Child,tablet,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-002-R5,ORS,Child,sachet,Yes,No stock-out,,281.0,,372.0,148.0,KDHSMA,Yes
KD-002-R5,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,82.0,,118.0,48.0,KDHSMA,Yes
KD-002-R5,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,53.0,,71.0,26.0,KDHSMA,Yes
KD-002-R5,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,11.0,KDHSMA,Yes
KD-002-R5,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,217.0,,,106.0,KDHSMA,No
KD-002-R5,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,52.0,,,29.0,Federal Government,Yes
KD-002-R5,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,19.0,13.0,KDHSMA,Yes
KD-002-R6,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Other,,0.0,Free MNCH,No
KD-002-R6,Misoprostol,Maternal,tablet,Yes,Less than 1 week,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,,0.0,Free MNCH,No
KD-002-R6,Tranexamic Acid Injection,Maternal,ampoule,Yes,Less than 1 week,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,23.0,0.0,KDHSMA,No
KD-002-R6,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Delivery delay,,10.0,KDHSMA,Yes
KD-002-R6,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,82.0,KDHSMA,Yes
KD-002-R6,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,,0.0,KDHSMA,No
KD-002-R6,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Other,31.0,8.0,KDHSMA,Yes
KD-002-R6,Folic Acid,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,1066.0,KDHSMA,Yes
KD-002-R6,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,More than 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,492.0,0.0,KDHSMA,No
KD-002-R6,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,1187.0,101.0,KDHSMA,Yes
KD-002-R6,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,124.0,KDHSMA,Yes
KD-002-R6,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,1196.0,733.0,KDHSMA,No
KD-002-R6,Ibuprofen Tablet,General,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-002-R6,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,8.0,KDHSMA,Yes
KD-002-R6,Amoxicillin Dispersible,Child,bottle,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-002-R6,Zinc,Child,tablet,Yes,1 to 4 weeks,Other,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-002-R6,ORS,Child,sachet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,54.0,Zipline,Yes
KD-002-R6,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,,11.0,KDHSMA,Yes
KD-002-R6,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Transportation challenges,54.0,2.0,LGA,Yes
KD-002-R6,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,43.0,0.0,LGA,No
KD-002-R6,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,198.0,,,205.0,KDHSMA,Yes
KD-002-R6,Injectable Contraceptives,Family Planning,ampoule,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Other,101.0,0.0,Federal Government,No
KD-002-R6,Implants,Family Planning,piece,Yes,No stock-out,,10.0,,,21.0,KDHSMA,No
KD-003-R1,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,59.0,33.0,Free MNCH,Yes
KD-003-R1,Misoprostol,Maternal,tablet,Yes,No stock-out,,0.0,Delivery delay,169.0,104.0,Free MNCH,Yes
KD-003-R1,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Delivery delay,25.0,9.0,NGO,Yes
KD-003-R1,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,74.0,46.0,Zipline,Yes
KD-003-R1,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,105.0,20.0,Zipline,Yes
KD-003-R1,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,19.0,,24.0,10.0,Zipline,Yes
KD-003-R1,Magnesium Sulphate Injection,Maternal,ampoule,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,30.0,0.0,Zipline,No
KD-003-R1,Folic Acid,Maternal,tablet,Yes,No stock-out,,1204.0,,1597.0,1790.0,Zipline,No
KD-003-R1,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,383.0,,528.0,560.0,Zipline,Yes
KD-003-R1,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,765.0,,1141.0,1845.0,Zipline,No
KD-003-R1,Paracetamol Tablet,General,tablet,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,2653.0,0.0,Zipline,No
KD-003-R1,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,0.0,Delivery delay,1152.0,397.0,Zipline,Yes
KD-003-R1,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,579.0,,810.0,881.0,Zipline,Yes
KD-003-R1,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Delivery delay,57.0,43.0,Zipline,Yes
KD-003-R1,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,101.0,86.0,Zipline,Yes
KD-003-R1,Zinc,Child,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,457.0,0.0,Zipline,No
KD-003-R1,ORS,Child,sachet,Yes,No stock-out,,0.0,Other,352.0,171.0,Zipline,Yes
KD-003-R1,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,118.0,10.0,Zipline,Yes
KD-003-R1,Ibuprofen Suspension,Child,bottle,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,53.0,0.0,Zipline,No
KD-003-R1,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,50.0,12.0,Zipline,Yes
KD-003-R1,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,322.0,247.0,Zipline,Yes
KD-003-R1,Injectable Contraceptives,Family Planning,ampoule,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,79.0,0.0,Federal Government,No
KD-003-R1,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,20.0,8.0,Open Market,Yes
KD-003-R2,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,51.0,20.0,Free MNCH,No
KD-003-R2,Misoprostol,Maternal,tablet,Yes,No stock-out,,0.0,Other,191.0,40.0,Zipline,No
KD-003-R2,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,20.0,,27.0,17.0,Zipline,Yes
KD-003-R2,IV Fluids,Maternal,bag,Yes,No stock-out,,90.0,,107.0,98.0,Zipline,Yes
KD-003-R2,Giving Sets,Maternal,piece,Yes,No stock-out,,80.0,,93.0,72.0,Zipline,Yes
KD-003-R2,Calibrated Blood Collection Drape,Maternal,piece,Yes,Less than 1 week,Other,0.0,Delivery delay,27.0,0.0,Free MNCH,No
KD-003-R2,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,27.0,,35.0,8.0,Free MNCH,Yes
KD-003-R2,Folic Acid,Maternal,tablet,Yes,No stock-out,,1087.0,,1521.0,2385.0,Zipline,Yes
KD-003-R2,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,293.0,,361.0,717.0,Zipline,No
KD-003-R2,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,1571.0,1354.0,Zipline,Yes
KD-003-R2,Paracetamol Tablet,General,tablet,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Delivery delay,2085.0,0.0,Zipline,No
KD-003-R2,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,963.0,,1273.0,944.0,Free MNCH,Yes
KD-003-R2,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,638.0,,872.0,1234.0,Zipline,Yes
KD-003-R2,Artemether Injection,General,ampoule,Yes,No stock-out,,39.0,,52.0,67.0,Zipline,Yes
KD-003-R2,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,63.0,,80.0,130.0,NGO,Yes
KD-003-R2,Zinc,Child,tablet,Yes,No stock-out,,354.0,,519.0,178.0,Zipline,Yes
KD-003-R2,ORS,Child,sachet,Yes,No stock-out,,270.0,,361.0,311.0,NGO,Yes
KD-003-R2,Paracetamol Syrup,Child,bottle,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Delivery delay,127.0,0.0,Zipline,No
KD-003-R2,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,48.0,,71.0,29.0,Zipline,Yes
KD-003-R2,Chlorhexidine Gel,Child,tube,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,47.0,0.0,NGO,No
KD-003-R2,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,177.0,,273.0,323.0,Zipline,Yes
KD-003-R2,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,58.0,,72.0,32.0,Zipline,Yes
KD-003-R2,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,24.0,1.0,Zipline,Yes
KD-003-R3,Oxytocin,Maternal,ampoule,Yes,No stock-out,,38.0,,50.0,41.0,Zipline,Yes
KD-003-R3,Misoprostol,Maternal,tablet,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,178.0,0.0,Zipline,No
KD-003-R3,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,10.0,,24.0,22.0,Zipline,Yes
KD-003-R3,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,83.0,70.0,Zipline,Yes
KD-003-R3,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,104.0,41.0,Zipline,No
KD-003-R3,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,32.0,0.0,Zipline,No
KD-003-R3,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Delivery delay,28.0,0.0,Zipline,No
KD-003-R3,Folic Acid,Maternal,tablet,Yes,No stock-out,,1113.0,,1418.0,3007.0,Zipline,Yes
KD-003-R3,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,264.0,,392.0,869.0,Zipline,No
KD-003-R3,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Other,1244.0,939.0,Zipline,Yes
KD-003-R3,Paracetamol Tablet,General,tablet,Yes,No stock-out,,1536.0,,2167.0,835.0,Zipline,Yes
KD-003-R3,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,1000.0,,1296.0,1546.0,NGO,Yes
KD-003-R3,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,576.0,,747.0,1571.0,LGA,Yes
KD-003-R3,Artemether Injection,General,ampoule,Yes,No stock-out,,47.0,,61.0,92.0,Zipline,Yes
KD-003-R3,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,60.0,,87.0,161.0,Zipline,Yes
KD-003-R3,Zinc,Child,tablet,Yes,No stock-out,,290.0,,365.0,342.0,NGO,Yes
KD-003-R3,ORS,Child,sachet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,343.0,185.0,Zipline,No
KD-003-R3,Paracetamol Syrup,Child,bottle,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Transportation challenges,144.0,0.0,Zipline,No
KD-003-R3,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Transportation challenges,71.0,8.0,Zipline,Yes
KD-003-R3,Chlorhexidine Gel,Child,tube,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Other,49.0,0.0,Zipline,No
KD-003-R3,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,170.0,,257.0,403.0,Donations,Yes
KD-003-R3,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,77.0,,94.0,66.0,Federal Government,Yes
KD-003-R3,Implants,Family Planning,piece,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Delivery delay,21.0,0.0,Federal Government,No
KD-003-R4,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Transportation challenges,52.0,25.0,Free MNCH,Yes
KD-003-R4,Misoprostol,Maternal,tablet,Yes,No stock-out,,165.0,,214.0,98.0,Donations,No
KD-003-R4,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Delivery delay,22.0,17.0,LGA,Yes
KD-003-R4,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,102.0,43.0,Zipline,Yes
KD-003-R4,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Transportation challenges,105.0,17.0,Zipline,No
KD-003-R4,Calibrated Blood Collection Drape,Maternal,piece,Yes,More than 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,35.0,0.0,Zipline,No
KD-003-R4,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,Insufficient funds for procurement,0.0,Stock-out at the source/KADHSMA,33.0,0.0,Free MNCH,No
KD-003-R4,Folic Acid,Maternal,tablet,Yes,No stock-out,,890.0,,1209.0,3511.0,Federal Government,Yes
KD-003-R4,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,527.0,682.0,Federal Government,Yes
KD-003-R4,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Delivery delay,1351.0,515.0,Zipline,Yes
KD-003-R4,Paracetamol Tablet,General,tablet,Yes,No stock-out,,1921.0,,2678.0,1892.0,Open Market,Yes
KD-003-R4,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,970.0,,1373.0,2051.0,Zipline,Yes
KD-003-R4,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,585.0,,802.0,1863.0,Zipline,No
KD-003-R4,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Delivery delay,58.0,76.0,Zipline,Yes
KD-003-R4,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,93.0,134.0,Zipline,Yes
KD-003-R4,Zinc,Child,tablet,Yes,No stock-out,,0.0,Delivery delay,445.0,168.0,Zipline,Yes
KD-003-R4,ORS,Child,sachet,Yes,No stock-out,,0.0,Transportation challenges,313.0,74.0,Zipline,Yes
KD-003-R4,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,97.0,,128.0,55.0,Zipline,Yes
KD-003-R4,Ibuprofen Suspension,Child,bottle,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Other,55.0,0.0,Zipline,No
KD-003-R4,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,35.0,,37.0,19.0,NGO,Yes
KD-003-R4,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,266.0,312.0,Zipline,Yes
KD-003-R4,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,64.0,,89.0,96.0,Federal Government,Yes
KD-003-R4,Implants,Family Planning,piece,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,23.0,0.0,Federal Government,No
KD-003-R5,Oxytocin,Maternal,ampoule,Yes,No stock-out,,48.0,,59.0,50.0,Free MNCH,Yes
KD-003-R5,Misoprostol,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,209.0,28.0,Zipline,Yes
KD-003-R5,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Transportation challenges,21.0,10.0,Zipline,Yes
KD-003-R5,IV Fluids,Maternal,bag,Yes,No stock-out,,83.0,,97.0,92.0,KDHSMA,Yes
KD-003-R5,Giving Sets,Maternal,piece,Yes,No stock-out,,56.0,,77.0,45.0,Zipline,Yes
KD-003-R5,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,24.0,,30.0,12.0,Zipline,Yes
KD-003-R5,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,22.0,,27.0,14.0,Zipline,Yes
KD-003-R5,Folic Acid,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,1601.0,2966.0,KDHSMA,Yes
KD-003-R5,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,379.0,554.0,Zipline,Yes
KD-003-R5,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Delivery delay,1573.0,1.0,Zipline,Yes
KD-003-R5,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Transportation challenges,2437.0,1094.0,Zipline,No
KD-003-R5,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,1003.0,,1320.0,2621.0,Zipline,Yes
KD-003-R5,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,530.0,,712.0,2151.0,Zipline,No
KD-003-R5,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Delivery delay,57.0,56.0,Zipline,Yes
KD-003-R5,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,71.0,,92.0,181.0,KDHSMA,Yes
KD-003-R5,Zinc,Child,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,426.0,18.0,Zipline,No
KD-003-R5,ORS,Child,sachet,Yes,Less than 1 week,Requisition not submitted or submitted late,0.0,Transportation challenges,339.0,0.0,Zipline,No
KD-003-R5,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Transportation challenges,108.0,19.0,Zipline,Yes
KD-003-R5,Ibuprofen Suspension,Child,bottle,Yes,More than 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,64.0,0.0,Zipline,No
KD-003-R5,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,47.0,2.0,Federal Government,Yes
KD-003-R5,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,267.0,,345.0,448.0,NGO,Yes
KD-003-R5,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,63.0,,89.0,128.0,Federal Government,Yes
KD-003-R5,Implants,Family Planning,piece,Yes,No stock-out,,20.0,,26.0,13.0,Zipline,Yes
KD-003-R6,Oxytocin,Maternal,ampoule,Yes,No stock-out,,25.0,,51.0,51.0,Free MNCH,No
